,user_id,Recency_x,Frequency_x,Monetary,R_Quartile,F_Quartile,M_Quartile,RFMClass,max_created_date,min_created_date,new_max_date,new_min_date
4157,8da29,2514,1,53.63999939,4,4,4,444,2/20/2018,2/20/2018,2018-02-20,2018-02-20
4158,8db3d,2507,1,1362.7300034,4,4,1,441,2/27/2018,2/27/2018,2018-02-27,2018-02-27
4159,8dbc4,2501,1,59.09000015,3,4,4,344,3/5/2018,3/5/2018,2018-03-05,2018-03-05
4160,8dd29,2502,1,1149.0900154199999,3,4,2,342,3/4/2018,3/4/2018,2018-03-04,2018-03-04
4161,8dd58,2499,1,1226.35995466,3,4,2,342,3/7/2018,3/7/2018,2018-03-07,2018-03-07
4162,8ddf4,2421,1,318.1400146,1,4,3,143,5/24/2018,5/24/2018,2018-05-24,2018-05-24
4163,8de67,2502,1,1226.35995466,3,4,2,342,3/4/2018,3/4/2018,2018-03-04,2018-03-04
4164,8dedb,2498,1,1362.7300034,3,4,1,341,3/8/2018,3/8/2018,2018-03-08,2018-03-08
4165,8dee1,2386,1,26.36000061,1,4,4,144,6/28/2018,6/28/2018,2018-06-28,2018-06-28
4166,8df49,2515,1,62.72999954,4,4,4,444,2/19/2018,2/19/2018,2018-02-19,2018-02-19
4167,8dffb,2490,1,44.54000092,2,4,4,244,3/16/2018,3/16/2018,2018-03-16,2018-03-16
4168,8e32a,2497,1,1226.35995466,3,4,2,342,3/9/2018,3/9/2018,2018-03-09,2018-03-09
4169,8e39e,2388,1,71.81999969,1,4,4,144,6/26/2018,6/26/2018,2018-06-26,2018-06-26
4170,8e3fb,2386,1,635.4500122,1,4,3,143,6/28/2018,6/28/2018,2018-06-28,2018-06-28
4171,8e415,2553,1,271.8200073,4,4,3,443,1/12/2018,1/12/2018,2018-01-12,2018-01-12
4172,8e453,2390,1,1257.5499797,1,4,2,142,6/24/2018,6/24/2018,2018-06-24,2018-06-24
4173,8e471,2501,1,1307.2699583200001,3,4,1,341,3/5/2018,3/5/2018,2018-03-05,2018-03-05
4174,8e5a5,2410,1,80.91000366,1,4,4,144,6/4/2018,6/4/2018,2018-06-04,2018-06-04
4175,8e75a,2501,1,1279.99995405,3,4,2,342,3/5/2018,3/5/2018,2018-03-05,2018-03-05
4176,8e872,2422,1,8.129999995,1,4,4,144,5/23/2018,5/23/2018,2018-05-23,2018-05-23
4177,8e8ae,2528,1,71.81999969,4,4,4,444,2/6/2018,2/6/2018,2018-02-06,2018-02-06
4178,8e921,2414,1,1635.449951,1,4,1,141,5/31/2018,5/31/2018,2018-05-31,2018-05-31
4179,8e941,2496,1,1226.35995466,3,4,2,342,3/10/2018,3/10/2018,2018-03-10,2018-03-10
4180,8e981,2541,1,544.539978,4,4,3,443,1/24/2018,1/24/2018,2018-01-24,2018-01-24
4181,8e9be,2397,1,362.730011,1,4,3,143,6/17/2018,6/17/2018,2018-06-17,2018-06-17
4182,8eb8e,2538,1,908.1799927,4,4,3,443,1/27/2018,1/27/2018,2018-01-27,2018-01-27
4183,8ebf7,2494,1,1090.00001527,3,4,2,342,3/12/2018,3/12/2018,2018-03-12,2018-03-12
4184,8ec50,2433,1,362.730011,1,4,3,143,5/12/2018,5/12/2018,2018-05-12,2018-05-12
4185,8ed08,2448,1,708.5,2,4,3,243,4/27/2018,4/27/2018,2018-04-27,2018-04-27
4186,8ed31,2507,1,1362.7300034,4,4,1,441,2/27/2018,2/27/2018,2018-02-27,2018-02-27
4187,8ed6c,2507,1,1090.00001527,4,4,2,442,2/27/2018,2/27/2018,2018-02-27,2018-02-27
4188,8ed82,2494,1,1170.91001893,3,4,2,342,3/12/2018,3/12/2018,2018-03-12,2018-03-12
4189,8eda5,2507,1,976.3599700899999,4,4,3,443,2/27/2018,2/27/2018,2018-02-27,2018-02-27
4190,8f06e,2478,1,797.1400146,2,4,3,243,3/28/2018,3/28/2018,2018-03-28,2018-03-28
4191,8f090,2501,1,59.09000015,3,4,4,344,3/5/2018,3/5/2018,2018-03-05,2018-03-05
4192,8f0b1,2501,1,1362.72998,3,4,1,341,3/5/2018,3/5/2018,2018-03-05,2018-03-05
4193,8f18b,2491,1,1226.35995466,2,4,2,242,3/15/2018,3/15/2018,2018-03-15,2018-03-15
4194,8f287,2440,1,1362.72998,2,4,1,241,5/5/2018,5/5/2018,2018-05-05,2018-05-05
4195,8f298,2496,1,976.3599700899999,3,4,3,343,3/10/2018,3/10/2018,2018-03-10,2018-03-10
4196,8f2de,2512,1,271.8200073,4,4,3,443,2/22/2018,2/22/2018,2018-02-22,2018-02-22
4197,8f2f3,2398,2,2475.4599834,1,1,1,111,6/16/2018,2/28/2018,2018-06-16,2018-02-28
4198,8f472,2395,1,1226.359985,1,4,2,142,6/19/2018,6/19/2018,2018-06-19,2018-06-19
4199,8f4ee,2493,1,1226.35995466,3,4,2,342,3/13/2018,3/13/2018,2018-03-13,2018-03-13
4200,8f53a,2507,1,1226.35995466,4,4,2,442,2/27/2018,2/27/2018,2018-02-27,2018-02-27
4201,8f592,2506,1,1226.35995466,4,4,2,442,2/28/2018,2/28/2018,2018-02-28,2018-02-28
4202,8f5e1,2479,1,453.6400146,2,4,3,243,3/27/2018,3/27/2018,2018-03-27,2018-03-27
4203,8f5ea,2493,1,976.3599700899999,3,4,3,343,3/13/2018,3/13/2018,2018-03-13,2018-03-13
4204,8f5eb,2543,1,62.72999954,4,4,4,444,1/22/2018,1/22/2018,2018-01-22,2018-01-22
4205,8f60b,2489,1,107.2699966,2,4,4,244,3/17/2018,3/17/2018,2018-03-17,2018-03-17
4206,8f680,2403,1,54.5,1,4,4,144,6/11/2018,6/11/2018,2018-06-11,2018-06-11
4207,8f69b,2415,1,399.9700012,1,4,3,143,5/30/2018,5/30/2018,2018-05-30,2018-05-30
4208,8f73f,2500,1,2869.0899504,3,4,1,341,3/6/2018,3/6/2018,2018-03-06,2018-03-06
4209,8f815,2533,1,408.1799927,4,4,3,443,2/1/2018,2/1/2018,2018-02-01,2018-02-01
4210,8f90c,2475,1,1285.44998515,2,4,2,242,3/31/2018,3/31/2018,2018-03-31,2018-03-31
4211,8fbac,2414,1,71.81999969,1,4,4,144,5/31/2018,5/31/2018,2018-05-31,2018-05-31
4212,8fc74,2499,1,1226.35995466,3,4,2,342,3/7/2018,3/7/2018,2018-03-07,2018-03-07
4213,8fc86,2497,1,71.81999969,3,4,4,344,3/9/2018,3/9/2018,2018-03-09,2018-03-09
4214,8ff3d,2459,1,0.090000004,2,4,4,244,4/16/2018,4/16/2018,2018-04-16,2018-04-16
4215,9.00E+250,2494,1,1226.35995466,3,4,2,342,3/12/2018,3/12/2018,2018-03-12,2018-03-12
4216,9.00E+56,2465,1,797.1400146,2,4,3,243,4/10/2018,4/10/2018,2018-04-10,2018-04-10
4217,9.09E+02,2502,1,976.3599700899999,3,4,3,343,3/4/2018,3/4/2018,2018-03-04,2018-03-04
4218,9.17E+10,2506,1,1090.00001527,4,4,2,442,2/28/2018,2/28/2018,2018-02-28,2018-02-28
4219,9.30E+08,2420,1,271.8200073,1,4,3,143,5/25/2018,5/25/2018,2018-05-25,2018-05-25
4220,9.30E+59,2487,1,499.0899963,2,4,3,243,3/19/2018,3/19/2018,2018-03-19,2018-03-19
4221,9.33E+06,2502,1,1434.55000309,3,4,1,341,3/4/2018,3/4/2018,2018-03-04,2018-03-04
4222,9.53E+09,2453,1,53.63999939,2,4,4,244,4/22/2018,4/22/2018,2018-04-22,2018-04-22
4223,9.55E+04,2556,1,826.3499756,4,4,3,443,1/9/2018,1/9/2018,2018-01-09,2018-01-09
4224,9.79E+10,2428,1,444.8200073,1,4,3,143,5/17/2018,5/17/2018,2018-05-17,2018-05-17
4225,9.85E+02,2413,1,1307.26998866,1,4,1,141,6/1/2018,6/1/2018,2018-06-01,2018-06-01
4226,900dd,2424,1,508.4500122,1,4,3,143,5/21/2018,5/21/2018,2018-05-21,2018-05-21
4227,90104,2492,1,976.3599700899999,3,4,3,343,3/14/2018,3/14/2018,2018-03-14,2018-03-14
4228,9015f,2453,1,797.1400146,2,4,3,243,4/22/2018,4/22/2018,2018-04-22,2018-04-22
4229,901c3,2502,1,59.09000015,3,4,4,344,3/4/2018,3/4/2018,2018-03-04,2018-03-04
4230,90227,2499,1,2089.070068,3,4,1,341,3/7/2018,3/7/2018,2018-03-07,2018-03-07
4231,902fd,2541,1,125.45999908,4,4,4,444,1/24/2018,1/24/2018,2018-01-24,2018-01-24
4232,90397,2507,1,976.3599700899999,4,4,3,443,2/27/2018,2/27/2018,2018-02-27,2018-02-27
4233,904aa,2499,1,1090.0,3,4,3,343,3/7/2018,3/7/2018,2018-03-07,2018-03-07
4234,905f8,2409,1,1172.4500544599998,1,4,2,142,6/5/2018,6/5/2018,2018-06-05,2018-06-05
4235,906c9,2426,1,317.269989,1,4,3,143,5/19/2018,5/19/2018,2018-05-19,2018-05-19
4236,90742,2472,1,1112.72998,2,4,2,242,4/3/2018,4/3/2018,2018-04-03,2018-04-03
4237,9077a,2530,1,70.91000366,4,4,4,444,2/4/2018,2/4/2018,2018-02-04,2018-02-04
4238,907a7,2500,1,1226.35995466,3,4,2,342,3/6/2018,3/6/2018,2018-03-06,2018-03-06
4239,907d8,2506,1,1226.35995466,4,4,2,442,2/28/2018,2/28/2018,2018-02-28,2018-02-28
4240,907db,2464,1,708.5,2,4,3,243,4/11/2018,4/11/2018,2018-04-11,2018-04-11
4241,909b9,2506,1,1226.35995466,4,4,2,442,2/28/2018,2/28/2018,2018-02-28,2018-02-28
4242,90a18,2493,1,1090.00001527,3,4,2,342,3/13/2018,3/13/2018,2018-03-13,2018-03-13
4243,90aa9,2501,1,1362.7300034,3,4,1,341,3/5/2018,3/5/2018,2018-03-05,2018-03-05
4244,90c27,2493,1,30.90999985,3,4,4,344,3/13/2018,3/13/2018,2018-03-13,2018-03-13
4245,90cb5,2413,1,71.81999969,1,4,4,144,6/1/2018,6/1/2018,2018-06-01,2018-06-01
4246,90fe6,2494,1,108.1800003,3,4,4,344,3/12/2018,3/12/2018,2018-03-12,2018-03-12
4247,91049,2545,1,1554.140015,4,4,1,441,1/20/2018,1/20/2018,2018-01-20,2018-01-20
4248,91096,2507,1,1226.35995466,4,4,2,442,2/27/2018,2/27/2018,2018-02-27,2018-02-27
4249,910cc,2558,1,108.1800003,4,4,4,444,1/7/2018,1/7/2018,2018-01-07,2018-01-07
4250,911,2452,1,0.090000004,2,4,4,244,4/23/2018,4/23/2018,2018-04-23,2018-04-23
4251,91138,2399,1,362.730011,1,4,3,143,6/15/2018,6/15/2018,2018-06-15,2018-06-15
4252,913d2,2470,1,1112.72998,2,4,2,242,4/5/2018,4/5/2018,2018-04-05,2018-04-05
4253,9141e,2477,1,797.1400146,2,4,3,243,3/29/2018,3/29/2018,2018-03-29,2018-03-29
4254,91439,2487,1,71.81999969,2,4,4,244,3/19/2018,3/19/2018,2018-03-19,2018-03-19
4255,91560,2424,1,80.91000366,1,4,4,144,5/21/2018,5/21/2018,2018-05-21,2018-05-21
4256,915ea,2506,1,1407.27000432,4,4,1,441,2/28/2018,2/28/2018,2018-02-28,2018-02-28
4257,916a7,2428,1,17.860000369,1,4,4,144,5/17/2018,5/17/2018,2018-05-17,2018-05-17
4258,91716,2416,1,1249.089966,1,4,2,142,5/29/2018,5/29/2018,2018-05-29,2018-05-29
4259,9189b,2413,1,976.3599854,1,4,3,143,6/1/2018,6/1/2018,2018-06-01,2018-06-01
4260,918b7,2507,1,1090.00001527,4,4,2,442,2/27/2018,2/27/2018,2018-02-27,2018-02-27
4261,9190,2499,1,1143.64001466,3,4,2,342,3/7/2018,3/7/2018,2018-03-07,2018-03-07
4262,91998,2498,1,1226.35995466,3,4,2,342,3/8/2018,3/8/2018,2018-03-08,2018-03-08
4263,919bb,2497,1,976.3599700899999,3,4,3,343,3/9/2018,3/9/2018,2018-03-09,2018-03-09
4264,91ac3,2487,1,44.54999924,2,4,4,244,3/19/2018,3/19/2018,2018-03-19,2018-03-19
4265,91b1d,2507,1,1090.00001527,4,4,2,442,2/27/2018,2/27/2018,2018-02-27,2018-02-27
4266,91b51,2500,1,1090.00001527,3,4,2,342,3/6/2018,3/6/2018,2018-03-06,2018-03-06
4267,91b92,2436,1,976.3599854,2,4,3,243,5/9/2018,5/9/2018,2018-05-09,2018-05-09
4268,91bd2,2540,1,499.0899963,4,4,3,443,1/25/2018,1/25/2018,2018-01-25,2018-01-25
4269,91d1f,2482,1,1090.0,2,4,3,243,3/24/2018,3/24/2018,2018-03-24,2018-03-24
4270,91d59,2493,1,499.0899963,3,4,3,343,3/13/2018,3/13/2018,2018-03-13,2018-03-13
4271,91dbe,2491,1,1226.35995466,2,4,2,242,3/15/2018,3/15/2018,2018-03-15,2018-03-15
4272,91dfc,2499,1,1112.73000347,3,4,2,342,3/7/2018,3/7/2018,2018-03-07,2018-03-07
4273,91e5f,2398,1,1323.80995161,1,4,1,141,6/16/2018,6/16/2018,2018-06-16,2018-06-16
4274,91eb8,2505,1,1161.81999969,4,4,2,442,3/1/2018,3/1/2018,2018-03-01,2018-03-01
4275,91ecd,2480,1,99.08999634,2,4,4,244,3/26/2018,3/26/2018,2018-03-26,2018-03-26
4276,91eec,2422,1,1226.359985,1,4,2,142,5/23/2018,5/23/2018,2018-05-23,2018-05-23
4277,91f7e,2399,1,799.9500122,1,4,3,143,6/15/2018,6/15/2018,2018-06-15,2018-06-15
4278,91f8a,2457,1,976.3599854,2,4,3,243,4/18/2018,4/18/2018,2018-04-18,2018-04-18
4279,91fca,2429,1,0.090000004,1,4,4,144,5/16/2018,5/16/2018,2018-05-16,2018-05-16
4280,9201c,2506,1,1226.35995466,4,4,2,442,2/28/2018,2/28/2018,2018-02-28,2018-02-28
4281,92033,2426,1,2316.359985,1,4,1,141,5/19/2018,5/19/2018,2018-05-19,2018-05-19
4282,9207f,2498,1,1226.35995466,3,4,2,342,3/8/2018,3/8/2018,2018-03-08,2018-03-08
4283,921ef,2496,1,1226.35995466,3,4,2,342,3/10/2018,3/10/2018,2018-03-10,2018-03-10
4284,922c1,2408,1,59.09000015,1,4,4,144,6/6/2018,6/6/2018,2018-06-06,2018-06-06
4285,92322,2522,1,62.72999954,4,4,4,444,2/12/2018,2/12/2018,2018-02-12,2018-02-12
4286,92333,2494,1,171.8200073,3,4,4,344,3/12/2018,3/12/2018,2018-03-12,2018-03-12
4287,9241d,2424,1,26.36000061,1,4,4,144,5/21/2018,5/21/2018,2018-05-21,2018-05-21
4288,92527,2453,1,80.91000366,2,4,4,244,4/22/2018,4/22/2018,2018-04-22,2018-04-22
4289,92608,2482,1,544.539978,2,4,3,243,3/24/2018,3/24/2018,2018-03-24,2018-03-24
4290,9266b,2490,1,1307.26998866,2,4,1,241,3/16/2018,3/16/2018,2018-03-16,2018-03-16
4291,9268b,2469,1,613.1799927,2,4,3,243,4/6/2018,4/6/2018,2018-04-06,2018-04-06
4292,926a3,2464,1,0.180000007,2,4,4,244,4/11/2018,4/11/2018,2018-04-11,2018-04-11
4293,92846,2486,1,71.81999969,2,4,4,244,3/20/2018,3/20/2018,2018-03-20,2018-03-20
4294,928f8,2507,1,1090.00001527,4,4,2,442,2/27/2018,2/27/2018,2018-02-27,2018-02-27
4295,9292,2455,1,453.6400146,2,4,3,243,4/20/2018,4/20/2018,2018-04-20,2018-04-20
4296,929be,2507,1,1226.35995466,4,4,2,442,2/27/2018,2/27/2018,2018-02-27,2018-02-27
4297,92a95,2448,1,708.5,2,4,3,243,4/27/2018,4/27/2018,2018-04-27,2018-04-27
4298,92d8c,2499,1,71.81999969,3,4,4,344,3/7/2018,3/7/2018,2018-03-07,2018-03-07
4299,92d9e,2548,1,1726.359985,4,4,1,441,1/17/2018,1/17/2018,2018-01-17,2018-01-17
4300,92e2a,2505,1,108.1800003,4,4,4,444,3/1/2018,3/1/2018,2018-03-01,2018-03-01
4301,92ee9,2432,1,1090.0,1,4,3,143,5/13/2018,5/13/2018,2018-05-13,2018-05-13
4302,92f0d,2496,1,1090.00001527,3,4,2,342,3/10/2018,3/10/2018,2018-03-10,2018-03-10
4303,93003,2391,1,1103.72998,1,4,2,142,6/23/2018,6/23/2018,2018-06-23,2018-06-23
4304,93036,2477,1,44.54999924,2,4,4,244,3/29/2018,3/29/2018,2018-03-29,2018-03-29
4305,93062,2500,1,1226.35995466,3,4,2,342,3/6/2018,3/6/2018,2018-03-06,2018-03-06
4306,93095,2563,1,22.68000031,4,4,4,444,1/2/2018,1/2/2018,2018-01-02,2018-01-02
4307,9311d,2443,1,1329.99996966,2,4,1,241,5/2/2018,5/2/2018,2018-05-02,2018-05-02
4308,93172,2536,1,271.8200073,4,4,3,443,1/29/2018,1/29/2018,2018-01-29,2018-01-29
4309,9319f,2496,1,299.0899963,3,4,3,343,3/10/2018,3/10/2018,2018-03-10,2018-03-10
4310,931cf,2515,1,162.7299957,4,4,4,444,2/19/2018,2/19/2018,2018-02-19,2018-02-19
4311,93209,2419,1,399.9700012,1,4,3,143,5/26/2018,5/26/2018,2018-05-26,2018-05-26
4312,9328,2506,1,1362.7300034,4,4,1,441,2/28/2018,2/28/2018,2018-02-28,2018-02-28
4313,932fa,2503,1,107.27999878,3,4,4,344,3/3/2018,3/3/2018,2018-03-03,2018-03-03
4314,9333c,2463,1,1461.81997634,2,4,1,241,4/12/2018,4/12/2018,2018-04-12,2018-04-12
4315,93360,2488,1,244.5500031,2,4,4,244,3/18/2018,3/18/2018,2018-03-18,2018-03-18
4316,93386,2494,1,2044.5500187,3,4,1,341,3/12/2018,3/12/2018,2018-03-12,2018-03-12
4317,9340d,2387,1,908.1799927,1,4,3,143,6/27/2018,6/27/2018,2018-06-27,2018-06-27
4318,935d9,2498,1,1362.7300034,3,4,1,341,3/8/2018,3/8/2018,2018-03-08,2018-03-08
4319,936,2446,1,242.7299957,2,4,4,244,4/29/2018,4/29/2018,2018-04-29,2018-04-29
4320,9361a,2543,1,1908.640015,4,4,1,441,1/22/2018,1/22/2018,2018-01-22,2018-01-22
4321,9365,2445,1,1379.9999463000001,2,4,1,241,4/30/2018,4/30/2018,2018-04-30,2018-04-30
4322,9369e,2468,1,80.91000366,2,4,4,244,4/7/2018,4/7/2018,2018-04-07,2018-04-07
4323,936d2,2505,1,1298.1799543500001,4,4,2,442,3/1/2018,3/1/2018,2018-03-01,2018-03-01
4324,93739,2507,1,1362.7300034,4,4,1,441,2/27/2018,2/27/2018,2018-02-27,2018-02-27
4325,93839,2547,1,908.1799927,4,4,3,443,1/18/2018,1/18/2018,2018-01-18,2018-01-18
4326,93851,2500,1,1421.82000355,3,4,1,341,3/6/2018,3/6/2018,2018-03-06,2018-03-06
4327,93868,2499,1,1226.35995466,3,4,2,342,3/7/2018,3/7/2018,2018-03-07,2018-03-07
4328,93904,2462,1,1090.0,2,4,3,243,4/13/2018,4/13/2018,2018-04-13,2018-04-13
4329,9398a,2546,1,153.6399994,4,4,4,444,1/19/2018,1/19/2018,2018-01-19,2018-01-19
4330,939ee,2523,1,1816.3599854,4,4,1,441,2/11/2018,2/11/2018,2018-02-11,2018-02-11
4331,93a14,2491,1,1090.00001527,2,4,2,242,3/15/2018,3/15/2018,2018-03-15,2018-03-15
4332,93af5,2508,1,1090.00001527,4,4,2,442,2/26/2018,2/26/2018,2018-02-26,2018-02-26
4333,93c63,2495,1,1226.35995466,3,4,2,342,3/11/2018,3/11/2018,2018-03-11,2018-03-11
4334,93cda,2507,2,1226.35995466,4,1,2,412,2/27/2018,2/27/2018,2018-02-27,2018-02-27
4335,93d2b,2394,1,1112.72998,1,4,2,142,6/20/2018,6/20/2018,2018-06-20,2018-06-20
4336,93ddc,2483,1,89.08000184,2,4,4,244,3/23/2018,3/23/2018,2018-03-23,2018-03-23
4337,93ddf,2501,1,1421.82000355,3,4,1,341,3/5/2018,3/5/2018,2018-03-05,2018-03-05
4338,94004,2508,1,1226.35995466,4,4,2,442,2/26/2018,2/26/2018,2018-02-26,2018-02-26
4339,9401f,2458,1,1397.26998103,2,4,1,241,4/17/2018,4/17/2018,2018-04-17,2018-04-17
4340,940c4,2386,1,2245.909912,1,4,1,141,6/28/2018,6/28/2018,2018-06-28,2018-06-28
4341,94194,2534,1,153.6399994,4,4,4,444,1/31/2018,1/31/2018,2018-01-31,2018-01-31
4342,94207,2418,1,1090.0,1,4,3,143,5/27/2018,5/27/2018,2018-05-27,2018-05-27
4343,94208,2395,1,1226.359985,1,4,2,142,6/19/2018,6/19/2018,2018-06-19,2018-06-19
4344,94338,2490,1,1112.72998,2,4,2,242,3/16/2018,3/16/2018,2018-03-16,2018-03-16
4345,943de,2515,1,908.1799927,4,4,3,443,2/19/2018,2/19/2018,2018-02-19,2018-02-19
4346,943f9,2519,1,53.63999939,4,4,4,444,2/15/2018,2/15/2018,2018-02-15,2018-02-15
4347,94476,2423,1,1226.359985,1,4,2,142,5/22/2018,5/22/2018,2018-05-22,2018-05-22
4348,944cb,2507,1,1090.00001527,4,4,2,442,2/27/2018,2/27/2018,2018-02-27,2018-02-27
4349,946c2,2508,1,1112.73000347,4,4,2,442,2/26/2018,2/26/2018,2018-02-26,2018-02-26
4350,94715,2393,1,399.9700012,1,4,3,143,6/21/2018,6/21/2018,2018-06-21,2018-06-21
4351,947ae,2522,1,30.90999985,4,4,4,444,2/12/2018,2/12/2018,2018-02-12,2018-02-12
4352,94812,2396,1,1634.7300413,1,4,1,141,6/18/2018,6/18/2018,2018-06-18,2018-06-18
4353,9488d,2499,1,1112.73000347,3,4,2,342,3/7/2018,3/7/2018,2018-03-07,2018-03-07
4354,948d9,2425,1,1999.089966,1,4,1,141,5/20/2018,5/20/2018,2018-05-20,2018-05-20
4355,9497e,2415,1,408.1799927,1,4,3,143,5/30/2018,5/30/2018,2018-05-30,2018-05-30
4356,949f6,2502,1,1090.00001527,3,4,2,342,3/4/2018,3/4/2018,2018-03-04,2018-03-04
4357,94aab,2508,1,1226.35995466,4,4,2,442,2/26/2018,2/26/2018,2018-02-26,2018-02-26
4358,94b2f,2444,1,1362.72998,2,4,1,241,5/1/2018,5/1/2018,2018-05-01,2018-05-01
4359,94be4,2497,1,1112.73000347,3,4,2,342,3/9/2018,3/9/2018,2018-03-09,2018-03-09
4360,94c33,2502,1,1090.00001527,3,4,2,342,3/4/2018,3/4/2018,2018-03-04,2018-03-04
4361,94c84,2429,1,26.36000061,1,4,4,144,5/16/2018,5/16/2018,2018-05-16,2018-05-16
4362,94cea,2473,1,1149.09000015,2,4,2,242,4/2/2018,4/2/2018,2018-04-02,2018-04-02
4363,94d1d,2403,1,180.9100037,1,4,4,144,6/11/2018,6/11/2018,2018-06-11,2018-06-11
4364,94d2f,2491,1,1112.73000347,2,4,2,242,3/15/2018,3/15/2018,2018-03-15,2018-03-15
4365,94d73,2507,1,71.81999969,4,4,4,444,2/27/2018,2/27/2018,2018-02-27,2018-02-27
4366,94e1a,2506,1,79.99000168,4,4,4,444,2/28/2018,2/28/2018,2018-02-28,2018-02-28
4367,94f56,2536,1,44.54999924,4,4,4,444,1/29/2018,1/29/2018,2018-01-29,2018-01-29
4368,94f72,2543,1,1044.550049,4,4,3,443,1/22/2018,1/22/2018,2018-01-22,2018-01-22
4369,9517e,2436,1,1298.17998469,2,4,2,242,5/9/2018,5/9/2018,2018-05-09,2018-05-09
4370,9522f,2507,1,1090.00001527,4,4,2,442,2/27/2018,2/27/2018,2018-02-27,2018-02-27
4371,9536a,2503,1,976.3599700899999,3,4,3,343,3/3/2018,3/3/2018,2018-03-03,2018-03-03
4372,953b1,2514,1,53.63999939,4,4,4,444,2/20/2018,2/20/2018,2018-02-20,2018-02-20
4373,9543d,2489,1,1226.359985,2,4,2,242,3/17/2018,3/17/2018,2018-03-17,2018-03-17
4374,9576,2400,1,1635.550049,1,4,1,141,6/14/2018,6/14/2018,2018-06-14,2018-06-14
4375,957c7,2498,1,1362.7300034,3,4,1,341,3/8/2018,3/8/2018,2018-03-08,2018-03-08
4376,95804,2498,1,1249.09002656,3,4,2,342,3/8/2018,3/8/2018,2018-03-08,2018-03-08
4377,95830,2496,1,1307.26998866,3,4,1,341,3/10/2018,3/10/2018,2018-03-10,2018-03-10
4378,958a6,2505,1,1434.55000309,4,4,1,441,3/1/2018,3/1/2018,2018-03-01,2018-03-01
4379,9593c,2505,1,1090.00001527,4,4,2,442,3/1/2018,3/1/2018,2018-03-01,2018-03-01
4380,959b2,2494,1,1090.00001527,3,4,2,342,3/12/2018,3/12/2018,2018-03-12,2018-03-12
4381,95a4b,2506,1,1025.18000791,4,4,3,443,2/28/2018,2/28/2018,2018-02-28,2018-02-28
4382,95b6f,2507,1,1090.00001527,4,4,2,442,2/27/2018,2/27/2018,2018-02-27,2018-02-27
4383,95c85,2386,1,1226.359985,1,4,2,142,6/28/2018,6/28/2018,2018-06-28,2018-06-28
4384,95cat,2467,3,1800.5,2,1,1,211,4/8/2018,3/16/2018,2018-04-08,2018-03-16
4385,95d7f,2501,1,1090.00001527,3,4,2,342,3/5/2018,3/5/2018,2018-03-05,2018-03-05
4386,95ed7,2504,1,1226.35995466,4,4,2,442,3/2/2018,3/2/2018,2018-03-02,2018-03-02
4387,95f4a,2507,1,1362.7300034,4,4,1,441,2/27/2018,2/27/2018,2018-02-27,2018-02-27
4388,95f52,2505,1,1249.09002656,4,4,2,442,3/1/2018,3/1/2018,2018-03-01,2018-03-01
4389,95fa3,2416,1,108.1800003,1,4,4,144,5/29/2018,5/29/2018,2018-05-29,2018-05-29
4390,96.kn,2448,1,797.1400146,2,4,3,243,4/27/2018,4/27/2018,2018-04-27,2018-04-27
4391,96000,2498,1,1357.2699545,3,4,1,341,3/8/2018,3/8/2018,2018-03-08,2018-03-08
4392,960da,2414,1,271.8200073,1,4,3,143,5/31/2018,5/31/2018,2018-05-31,2018-05-31
4393,96125,2560,1,62.72999954,4,4,4,444,1/5/2018,1/5/2018,2018-01-05,2018-01-05
4394,961ee,2564,1,162.7299957,4,4,4,444,1/1/2018,1/1/2018,2018-01-01,2018-01-01
4395,9620c,2496,1,1579.0899656200002,3,4,1,341,3/10/2018,3/10/2018,2018-03-10,2018-03-10
4396,9622,2489,1,53.63999939,2,4,4,244,3/17/2018,3/17/2018,2018-03-17,2018-03-17
4397,96279,2463,1,0.270000011,2,4,4,244,4/12/2018,4/12/2018,2018-04-12,2018-04-12
4398,9629,2543,1,1271.819946,4,4,2,442,1/22/2018,1/22/2018,2018-01-22,2018-01-22
4399,96316,2507,1,1362.7300034,4,4,1,441,2/27/2018,2/27/2018,2018-02-27,2018-02-27
4400,96362,2500,1,1090.00001527,3,4,2,342,3/6/2018,3/6/2018,2018-03-06,2018-03-06
4401,96427,2430,1,26.36000061,1,4,4,144,5/15/2018,5/15/2018,2018-05-15,2018-05-15
4402,96475,2445,1,708.5,2,4,3,243,4/30/2018,4/30/2018,2018-04-30,2018-04-30
4403,9649c,2458,1,1020.89998632,2,4,3,243,4/17/2018,4/17/2018,2018-04-17,2018-04-17
4404,964ea,2397,1,1390.0499571,1,4,1,141,6/17/2018,6/17/2018,2018-06-17,2018-06-17
4405,96552,2431,1,1035.449951,1,4,3,143,5/14/2018,5/14/2018,2018-05-14,2018-05-14
4406,96556,2506,1,2099.3600007,4,4,1,441,2/28/2018,2/28/2018,2018-02-28,2018-02-28
4407,96576,2414,1,634.539978,1,4,3,143,5/31/2018,5/31/2018,2018-05-31,2018-05-31
4408,9664,2468,1,1307.26998866,2,4,1,241,4/7/2018,4/7/2018,2018-04-07,2018-04-07
4409,9674d,2507,1,1090.0,4,4,3,443,2/27/2018,2/27/2018,2018-02-27,2018-02-27
4410,967be,2506,1,1112.73000347,4,4,2,442,2/28/2018,2/28/2018,2018-02-28,2018-02-28
